shot_id,shot_made_flag
12465,6.37510413087073e-06
12468,7.21274444204171e-07
12474,1.02128365527356e-07
12475,6.87886781424537e-06
12486,6.58986525368484e-06
12487,5.42580339579769e-07
12514,8.06899037287846e-08
12524,0.00625072662853636
12526,4.44952296901043e-08
12530,4.44504392015745e-08
12532,7.69233170888768e-09
12593,1.21025126807105e-07
12599,1.31223030782416e-07
12600,7.02695965352503e-08
12603,1.4123619791697e-07
12624,0.0044877525959056
12630,1.95358811793838e-07
12638,1.29402423506617e-07
12641,2.27528531219999e-05
12643,3.77099387319373e-05
12656,9.17584689231791e-08
12666,1.65282591779444e-06
12673,4.18016635446715e-05
12675,1.60135493846545e-07
12678,1.33639753771807e-06
12692,1.39807022451281e-10
12693,0.000467443895885565
12707,1.226881594041e-07
12711,3.06893173295658e-05
12716,1.37263782655907e-07
12717,2.60019460612621e-05
12723,1.06247494489137e-07
12738,4.21499952654594e-08
12742,4.84044152476295e-08
12746,5.38213596137761e-08
12753,8.20117298225532e-06
12758,1.42432334032394e-07
12760,3.33704782468478e-08
12763,1.02228159160331e-07
12764,1.17465616633325e-07
12768,9.1585755531422e-08
12776,1.14498958448593e-07
12777,1.06843095147955e-07
12783,0.000315143422862709
12804,1.00543888146837e-07
12824,5.10239567562834e-08
12839,9.21756067601714e-08
12847,1.06312235333598e-07
12850,0.00487684064666202
12867,3.83496668603399e-05
12883,1.39588157243635e-07
12887,4.65251696726556e-08
12890,2.64448248362495e-08
12903,7.79111653147737e-07
12906,4.26602750546703e-08
12907,1.81685602984318e-08
12909,1.07081234719496e-07
12912,1.0548342958692e-07
12915,3.558071891597e-08
12930,4.6795863602807e-06
12931,5.38301541921434e-07
12934,1.04063123607631e-06
12951,1.05193974261973e-07
12955,1.19896530111052e-07
12973,6.6132557203958e-06
12988,5.185248014033e-08
12999,4.050474437291e-08
13015,5.66736621877571e-07
13026,1.77279708935747e-05
13036,4.36299848921032e-08
13039,3.42044199310635e-08
13040,1.62874173654472e-07
13041,2.45809913957626e-06
13043,0.000234491476575561
13057,1.11230748930612e-07
13064,4.49993098061196e-08
13068,4.19943634315244e-05
13069,1.69094979627852e-06
13073,8.32128449761685e-07
13079,7.86037527468426e-05
13086,3.52224962795788e-08
13089,2.08956410867818e-06
13093,5.56098445193659e-08
13097,3.72154583847255e-05
13098,1.13591222128674e-07
13105,5.07057969362677e-08
13107,9.13237697857414e-07
13108,2.47285202547477e-06
13110,4.72346455387339e-08
13112,3.86497945321624e-06
13114,4.98048609409373e-08
13118,5.31360306248669e-08
13127,4.73365818044598e-08
13129,3.77781233373707e-08
13142,0.00553404212174926
13146,8.03501954466863e-06
13149,7.07804958005894e-06
13157,1.34894545393658e-07
13158,1.5657656585099e-06
13159,1.79552179859951e-06
13161,1.42728837797848e-07
13162,1.60870875067881e-07
13166,1.48602893972674e-07
13168,1.26060097227797e-07
13170,0.00466824255517941
13186,8.58782946803066e-07
13191,1.08164504661551e-07
13203,9.52208693979629e-08
13209,1.49597421486323e-07
13212,1.38827247545225e-07
13213,5.16498497690858e-08
13222,1.58765240296812e-07
13229,9.32594010087633e-07
13234,4.30228683774234e-07
13257,3.86803597156182e-05
13258,5.86310130332916e-08
13268,1.53109141089279e-07
13270,9.8796326522265e-08
13291,1.0939869682489e-07
13292,1.02461486542098e-06
13299,9.15596942195143e-08
13307,0.00517465625827942
13309,3.47366107682263e-08
13311,1.13839582783443e-07
13312,1.00120758520019e-07
13322,4.45704491374768e-08
13324,4.05088909294608e-05
13330,1.28104449745056e-07
13338,1.39557627525085e-07
13344,4.17800872328375e-06
13348,2.83981472817309e-08
13355,8.77463597244014e-07
13365,0.00567428774257531
13368,1.02904299192381e-07
13370,1.23974330045538e-07
13372,1.07065917755397e-06
13377,2.93915359920594e-05
13385,1.40698142400746e-05
13389,9.33601457710196e-08
13393,8.31448318551588e-06
13395,1.17727649737625e-07
13404,1.54281435332707e-07
13411,1.34936267457247e-07
13416,1.35436706833863e-07
13434,1.27094963486298e-07
13435,1.98639574182034e-06
13445,5.11094201756406e-08
13446,3.57757257202568e-08
13451,1.83616731604766e-05
13462,4.96082659691768e-07
13464,6.31255743065781e-08
13466,4.5945526437783e-08
13471,4.44952953930835e-08
13472,3.37484972046464e-05
13477,4.00288466094893e-06
13481,1.27274062041726e-07
13484,7.04832767204556e-06
13490,4.31282440977885e-08
13492,1.62425995370986e-06
13500,1.87064177326212e-07
13508,8.53785395965425e-08
13516,4.0322902082337e-08
13525,6.55863157144301e-08
13526,7.17272946751814e-06
13530,1.79790581016441e-06
13532,5.48398213378965e-08
13538,4.34605467249731e-08
13546,1.4000622916139e-07
13548,6.16740888098737e-08
13550,3.84860351011912e-05
13551,1.53512524939285e-07
13564,1.4957941446844e-07
13566,0.000102052232684989
13570,1.18628061834764e-07
13580,1.36581026392433e-07
13585,1.58000232436236e-07
13588,8.10306911930105e-08
13592,7.94580975345543e-06
13594,5.88908848156916e-08
13609,1.61465067579898e-07
13610,9.27197822482309e-06
13613,4.9485702040703e-08
13625,1.20616770389675e-07
13626,5.1949969943212e-05
13639,3.73366208773118e-05
13645,0.00030779062280445
13647,5.92379629928386e-07
13648,5.45879730015463e-08
13652,1.69606083691918e-05
13654,3.52397598660867e-05
13664,6.72415750833557e-06
13673,7.16940479096916e-08
13684,1.0015167859634e-07
13690,4.24022869659607e-08
13693,1.17367436629118e-07
13696,1.36489724250741e-07
13700,5.04174744745415e-06
13701,3.53535256561386e-08
13707,9.02166062455547e-07
13713,1.11376148923819e-07
13714,1.19719745220768e-07
13716,6.0639473465246e-07
13720,8.86754016149172e-08
13727,1.04081447700905e-07
13733,4.3443727685564e-08
13738,1.10268157693663e-07
13757,6.05961249715873e-08
13759,8.36155486338364e-07
13761,7.20162400444107e-06
13767,1.37337251193643e-07
13782,1.06086672725979e-07
13786,5.69214543194257e-08
13787,1.43207729416796e-07
13792,1.66865997747352e-07
13795,1.6481024352829e-06
13798,8.67533468086775e-06
13807,9.15079044012521e-09
13809,1.11380029129059e-07
13811,5.85373347020562e-08
13815,1.2276385683218e-07
13817,1.08987688633167e-07
13818,1.30529470063462e-07
13822,8.98884385619015e-08
13824,4.61319523884251e-08
13829,1.6701652727972e-07
13832,0.00283825999734341
13840,8.68246785676927e-06
13841,8.03995584828055e-06
13868,1.12955505661117e-07
13871,9.55094759186589e-05
13880,9.28256046457105e-08
13888,1.95562764741927e-06
13890,3.18221150297125e-05
13891,4.71703211662375e-08
13895,4.34574702378588e-08
13907,7.63861894752556e-08
13910,2.05733161502575e-06
13912,1.99887639800383e-06
13913,1.17201290143186e-07
13923,4.8128271850585e-06
13929,1.21406529916655e-07
13936,1.28628363262974e-07
13946,1.17025397636085e-07
13950,6.04465709081167e-06
13951,6.77846685780044e-08
13954,1.18528298084436e-07
13958,1.57557649578033e-06
13969,7.44909014030072e-07
13980,3.90628345587166e-08
13981,8.41573794362471e-06
13986,1.12429432119904e-07
13987,3.71952006529564e-08
13989,1.14797261996774e-06
13992,1.26162810667176e-07
13994,6.96660046318743e-06
14001,1.77673641776407e-06
14002,1.32239967011066e-07
14004,1.11053476620153e-07
14006,1.13814164106793e-07
14012,7.85315149672137e-07
14021,5.43332560974996e-08
14024,1.37502526420675e-06
14045,1.00219587399509e-07
14047,6.30200230332049e-06
14057,1.1038272534586e-07
14059,7.58162063453033e-08
14060,4.89450724302414e-08
14068,3.40417272079529e-08
14070,5.72621152163949e-07
14074,8.5605875433482e-07
14076,1.01783788291922e-06
14089,1.00597005388562e-07
14115,1.19968988860365e-07
14116,1.530539890829e-07
14128,1.68996721348406e-06
14131,1.18172659355064e-07
14134,1.91305258043581e-05
14137,6.55642172644134e-07
14138,1.14342339063676e-07
14139,4.23643400899637e-05
14152,4.06067232026966e-08
14153,0.000201785313814496
14155,1.00441419410865e-07
14156,1.49286797923523e-05
14164,1.07428778099068e-07
14165,3.80879672018251e-06
14171,3.33490363765833e-08
14174,9.3812315267541e-08
14181,8.73467923607336e-06
14186,5.93717098994697e-06
14192,6.62276853686381e-07
14201,7.47558068720119e-07
14210,1.13575050564374e-05
14214,1.23179431965969e-07
14231,9.90489200771749e-08
14236,1.47369848714053e-07
14241,7.05837736470856e-06
14245,7.70237141563261e-08
14249,1.01210252129865e-07
14251,5.89468323856557e-06
14262,1.38348771451844e-07
14265,3.98756104281753e-08
14267,9.50446546176552e-07
14270,0.00499241567831402
14276,1.50619146904972e-06
14279,3.40401918865223e-07
14281,1.35133653826271e-07
14289,1.6797372881659e-07
14290,1.59394447464788e-07
14293,6.81630358189884e-07
14295,1.01864329699393e-05
14297,2.12790524105246e-06
14298,8.80838889088412e-06
14310,4.1433253911451e-08
14312,3.25945000051281e-05
14315,3.73587057422137e-05
14318,6.68671279065647e-07
14319,7.49887169790907e-07
14325,9.51903398722644e-07
14331,1.16227775281435e-07
14334,3.45731800017631e-08
14341,8.14652151030703e-07
14343,0.00416355789428806
14344,9.05933100822564e-08
14346,1.0077218795252e-07
14347,1.05903802849012e-07
14349,1.08989015090917e-07
14352,1.27245378566237e-07
14358,3.68986144664225e-08
14361,1.62727783915679e-07
14363,1.86511415153515e-06
14374,9.67829773925197e-07
14376,7.97642752076915e-06
14381,8.70984875934964e-07
14398,1.91032329111042e-07
14410,4.79708326984076e-08
14412,4.02546012228328e-06
14415,7.40950445111055e-06
14423,9.18641256990425e-07
14425,6.49734923176831e-08
14436,8.77745915545449e-08
14444,1.30379692573628e-07
14455,2.21280167762599e-05
14465,9.35121661360938e-08
14469,7.80467778394401e-06
14471,1.24408226116829e-07
14475,9.11638544958263e-08
14479,4.52834006352139e-08
14480,4.39899365059392e-08
14488,7.51333531146922e-07
14491,3.81145578103515e-05
14501,1.33349184934935e-07
14520,2.51591787428748e-06
14522,7.42228578453547e-07
14523,1.24784780806374e-07
14537,1.55186472530555e-05
14538,8.26538364076801e-07
14550,9.02185281837383e-08
14561,4.40837321496476e-08
14575,6.62113962709548e-06
14586,1.09776941328374e-07
14592,8.06662011234889e-06
14601,1.37944383685579e-06
14602,4.83387144421389e-08
14604,2.35234803147026e-07
14606,1.3150029997758e-07
14627,8.02532855695119e-08
14641,1.35466067216583e-06
14652,8.33028067143707e-08
14662,1.89309986392493e-06
14665,6.44269305842625e-07
14673,5.68223537054985e-07
14675,5.23520685964933e-06
14679,7.5131137632109e-06
14683,1.29018326458268e-07
14686,4.49050622777716e-08
14705,4.00757856060052e-06
14708,1.13601960230763e-07
14709,7.61127943759508e-06
14710,3.58205244799729e-08
14715,6.75142672406728e-07
14717,1.13311478583207e-07
14723,9.15889259697778e-08
14725,1.10942529568523e-07
14727,9.3895087779599e-07
14728,1.20396622855739e-07
14735,8.80718486608866e-08
14746,8.85972072605463e-08
14752,5.67344195228432e-06
14757,8.81082549548819e-08
14762,3.56796534756039e-08
14763,4.32944215671323e-08
14797,4.41652699141136e-08
14812,4.65887011956279e-08
14818,1.4322266923658e-06
14825,1.09780100295113e-07
14827,5.16617465937546e-08
14829,1.04681146892411e-07
14830,7.59912602692904e-06
14837,1.30578265686366e-07
14849,7.93295762304039e-06
14863,1.14258733169734e-07
14869,1.33420909608217e-07
14882,1.26617004083672e-07
14884,1.04067648244889e-06
14886,1.44536957766054e-06
14888,3.11052440987826e-05
14890,8.39826273201981e-08
14904,4.73869213644945e-08
14938,5.56829664431583e-06
14952,9.65415835584733e-08
14958,2.88302842779679e-06
14963,7.48951618412912e-08
14979,1.23499507348497e-07
14980,4.26430082666172e-08
14986,4.96969032167639e-07
14988,5.71484769931336e-06
15003,1.19336639550765e-07
15006,1.82751272283105e-05
15009,0.00531361807568763
15015,4.10699736513328e-07
15024,1.06013909659768e-07
15030,7.6414046051298e-07
15036,6.50235223839271e-06
15038,8.07621363898953e-07
15039,7.24876982645789e-06
15047,9.14071926549037e-05
15049,1.31454510793881e-07
15056,0.00430668330330748
15068,9.80198283285958e-08
15070,7.08434689006122e-08
15073,1.05332757498652e-07
15081,8.96511573732617e-08
15084,1.22576592982479e-07
15088,0.00410086204402386
15092,1.20645010794089e-07
15095,4.84872193661234e-08
15097,1.05171493875635e-07
15098,4.2117859229274e-08
15115,3.76419724428722e-06
15120,3.30081652629304e-05
15126,2.74360160750468e-08
15133,1.77686369568375e-06
15143,9.36725528970158e-08
15156,1.67729175874473e-06
15164,8.80879931989872e-08
15178,1.21872034817704e-07
15198,2.11090238299696e-05
15200,3.22256509334595e-06
15208,3.5241129270796e-10
15214,1.26656505961938e-07
15218,1.35285937207289e-06
15231,4.04875002007358e-08
15238,3.87882275938931e-08
15239,4.59087618080173e-08
15240,1.06028996986915e-07
15249,9.34997004642197e-08
15256,2.82056869900847e-08
15260,6.13898888144396e-07
15290,7.39741042676969e-06
15307,0.00552573000582051
15308,1.85027931155342e-06
15321,6.90650291938994e-06
15323,1.37971770555218e-06
15325,8.33060644909185e-08
15342,1.46154856739494e-05
15346,9.10091970617947e-08
15349,9.0045327215834e-08
15354,3.60173481472884e-08
15362,8.75842240114922e-08
15379,8.30855209928042e-08
15383,9.19279076266785e-08
15394,2.85746702738117e-08
15401,5.41265449252725e-07
15405,4.24313389824622e-08
15407,3.95652125302897e-08
15412,6.73884441182643e-07
15413,7.71213423366314e-07
15415,1.05471682409551e-06
15427,1.24166681175087e-06
15430,4.2313080347899e-07
15436,6.4688382649674e-07
15439,9.16443991591034e-08
15443,4.15818520138941e-06
15444,8.99126058979074e-07
15445,3.13255323722497e-05
15450,3.85272816499806e-08
15456,6.8829595595926e-05
15465,5.97481342273305e-06
15466,8.63595338667618e-08
15470,9.06844056893751e-08
15474,7.45568327456776e-07
15476,4.7666224743657e-08
15482,1.27434440180786e-07
15492,6.36275827940473e-06
15510,6.65070589086047e-07
15519,8.83199079302072e-08
15523,2.27049405829647e-08
15535,9.03538350982396e-07
15561,9.71373730936105e-05
15564,5.79372415074185e-07
15566,1.07317015490671e-07
15579,4.06140639914578e-08
15580,5.32646981215881e-07
15581,4.07918306668698e-08
15587,9.53030830965021e-08
15589,1.19262949680612e-07
15591,1.82828304012241e-07
15597,4.95343058227844e-08
15620,8.6172300119751e-07
15627,6.1665718099328e-07
15636,2.40478915947159e-05
15653,8.24097758974132e-08
15662,7.44740002772647e-05
15664,1.25947124594946e-07
15666,7.03166192674497e-07
15667,4.14284743550519e-08
15674,2.6091088720465e-06
15692,1.15607120453339e-07
15715,2.95185624808859e-08
15736,6.36733578153326e-07
15744,1.13888593819116e-06
15746,4.06474997831607e-08
15758,1.14272088439481e-07
15760,1.18474643579897e-07
15766,1.23374878312287e-07
15767,9.79118910804663e-08
15789,3.22324660638979e-05
15810,1.04955185373052e-07
15818,9.95971939451412e-08
15820,4.640772324983e-08
15830,4.44214560970294e-08
15844,3.7875841639194e-08
15850,1.85446092132957e-08
15857,1.02817854246873e-07
15863,0.00301204280172719
15869,1.02958491695883e-07
15872,8.95115443717541e-08
15873,1.79718883877392e-07
15884,1.00903916825636e-07
15885,1.5508717931697e-06
15891,1.6653254534102e-06
15898,8.3973706854936e-08
15900,6.80528854298277e-08
15932,9.02825849716309e-08
15940,6.53830673223287e-08
15944,7.31983293715529e-08
15945,5.91510713673108e-08
15963,1.0885281590276e-06
15970,3.85950351011522e-08
15977,5.72224924386142e-06
15982,5.16549576151403e-08
15985,1.08271161591252e-07
15995,1.38992572742551e-07
16004,8.44797748694235e-08
16005,5.54322712925324e-06
16011,1.06429146744741e-07
16019,1.80854939059676e-05
16021,4.53152298371976e-08
16051,2.56217209800736e-05
16065,6.23820314444965e-06
16066,9.32633422041665e-08
16076,6.21483646840547e-06
16091,7.67236921769328e-08
16094,6.20326045625107e-06
16101,9.85556715593731e-08
16104,2.80709129477574e-05
16113,2.69370794750838e-05
16114,5.74726481747998e-07
16115,2.48058071521749e-05
16127,6.81852000634569e-07
16128,3.87330184445697e-08
16138,1.71649580063178e-06
16139,1.87949980055254e-05
16142,3.58546314245236e-08
16144,5.67849524617473e-07
16148,4.84402114696744e-06
16151,4.02149774381994e-08
16156,5.20176299585131e-07
16165,6.30316241390447e-07
16166,3.53172660062395e-08
16179,5.75439237863596e-06
16193,6.64979979498696e-07
16196,3.08737655041469e-07
16198,9.01803324570472e-08
16210,7.01964000735284e-07
16232,7.43041873411101e-06
16237,1.32016545057367e-07
16240,5.62854542546035e-07
16252,6.98561822519425e-07
16259,3.83406912783206e-08
16262,6.91918459202222e-06
16263,5.62218099892897e-08
16270,6.30614421377712e-06
16272,8.59400958997543e-08
16290,7.5488650403792e-08
16295,4.55337868765095e-05
16297,8.76766353453985e-08
16299,3.64049056577129e-08
16300,8.54493800023208e-08
16302,8.01710435263385e-08
16303,5.18666272954767e-07
16305,6.37118120527401e-07
16309,1.01801249614087e-07
16312,8.34850583217589e-08
16320,3.07991784716275e-06
16326,1.14466049028445e-07
16327,4.22415414301897e-08
16338,1.44374687884795e-07
16342,3.32281388290902e-08
16346,6.22767659320655e-07
16348,9.67707329329592e-08
16355,6.63634273878038e-07
16356,6.17120899956719e-07
16378,1.37994722945659e-06
16382,1.36115663170687e-07
16391,3.38766110239914e-08
16392,1.15503508513825e-07
16395,3.0669754569463e-05
16399,8.4202501235923e-08
16403,4.3652369030478e-08
16408,2.8885287442125e-08
16413,1.33383394000191e-07
16415,1.29665775757113e-07
16417,7.67762368310096e-07
16420,6.05338708558948e-08
16431,9.02115627199487e-08
16439,7.7805889650029e-07
16444,1.80953060335603e-06
16446,5.73049872493175e-09
16451,5.95208536524311e-07
16454,3.68645005057732e-08
16461,1.13451143701939e-07
16462,1.06102199150103e-07
16469,1.04718933437725e-07
16484,7.3773710065389e-08
16486,1.83747748995076e-05
16487,7.36267952988331e-08
16491,1.14783252780502e-07
16494,1.18332371954918e-07
16507,1.04726408013796e-06
16508,1.54781446582458e-07
16519,1.03380686057281e-07
16523,8.44405478916896e-08
16526,1.4299539219622e-05
16530,4.73040084627222e-08
16532,1.5817411847396e-06
16542,1.33126126355701e-07
16550,2.00095764491706e-06
16555,1.10988066057808e-07
16558,1.18478787946861e-07
16567,1.6531732256536e-06
16576,9.08150673711127e-08
16579,1.2218701249617e-07
16595,1.51805774374373e-06
16598,3.98003664286972e-08
16600,4.0761507077408e-08
16604,2.2707387657213e-05
16605,1.3555453951341e-05
16607,6.93428888772896e-06
16610,1.15408308501371e-07
16612,0.00344461882855466
16617,7.209059764909e-07
16625,6.19508693466176e-06
16632,3.13230164915918e-06
16634,5.63759199902214e-06
16650,4.74564448512751e-08
16654,9.77193251945656e-08
16655,9.70384211494482e-08
16656,9.58420052457486e-08
16657,6.32009070426632e-07
16660,5.76229274000504e-07
16662,2.93211610579221e-06
16669,9.80005951815729e-08
16675,9.10133848662588e-06
16676,1.07543860053081e-07
16678,4.06278838670597e-08
16679,9.57662702121734e-08
16693,4.81735002743026e-08
16701,1.30492522253147e-07
16715,4.94140726328126e-08
16722,1.10265255679619e-06
16724,6.7499951911345e-07
16727,5.64563850040127e-07
16735,4.29410108799864e-08
16741,1.24281144345983e-07
16752,2.93013263341763e-08
16758,1.01169707991892e-07
16765,7.77518568966946e-08
16771,4.26719034455879e-08
16785,9.64888498658445e-09
16793,6.33588879193208e-07
16800,2.73132411419156e-06
16805,4.06270910363013e-08
16809,5.00494168283914e-08
16820,6.87011894140063e-07
16827,6.82744621730761e-07
16830,4.29683836004357e-07
16843,0.00281184278099277
16847,3.1437187802429e-07
16855,1.04245089256571e-05
16860,9.6918064596383e-06
16862,1.61269773990838e-06
16863,4.68659179972088e-08
16872,1.49569260958794e-08
16874,2.21906330038157e-08
16876,8.93192424264169e-08
16893,8.24837551424344e-08
16895,1.87801890948056e-06
16914,3.80751207507507e-06
16917,3.81722186299728e-08
16926,4.14511006362855e-08
16930,4.91177060833688e-07
16931,3.43862419109094e-08
16932,7.2662341687318e-08
16934,1.19249217389462e-07
16937,8.88002013827209e-08
16941,4.80134249735704e-08
16942,4.78375245025086e-05
16957,8.52871137959226e-08
16962,4.86752380991214e-07
16967,8.13899493017436e-07
16968,1.36638496592205e-05
16972,1.0461375262901e-07
16974,8.34878988836265e-08
16984,9.16994436156955e-08
16987,9.07637652993213e-08
16994,1.38619295793228e-05
16995,7.32939859750708e-07
16999,3.31319881473405e-08
17034,9.35872934926024e-07
17038,7.81526901192977e-08
17040,2.83247183198118e-08
17050,5.46827068731172e-08
17068,4.49308056842743e-08
17077,9.99592666898566e-08
17079,5.41641042509773e-07
17082,6.79759302288327e-07
17085,7.42655185667812e-07
17087,4.14931143091049e-08
17099,3.76186790184976e-06
17105,3.93013080449836e-08
17108,1.28623804636189e-07
17110,1.3514547135526e-07
17111,9.76778087244645e-08
17123,4.36490050742218e-06
17124,1.06982491094297e-07
17130,6.31051165725457e-07
17138,8.53186321089838e-08
17143,1.51379802792107e-05
17157,1.01618916635832e-07
17160,2.01532080240307e-06
17166,1.22075374433651e-07
17167,1.44629370659771e-07
17179,2.93218494452232e-06
17180,1.0046287231855e-07
17189,7.68892238160907e-07
17197,1.17140342756311e-05
17219,6.40794448635477e-07
17223,1.28932318022507e-07
17225,1.10221663141535e-06
17229,1.09145708598136e-05
17234,1.04310250762066e-07
17235,1.20433577952225e-07
17239,8.77961330318482e-08
17242,4.12413266070792e-08
17243,1.25702928294369e-07
17246,7.60010577277492e-07
17247,3.7036879775685e-08
17255,1.27360550800118e-07
17258,4.72514767844605e-06
17260,1.8754991986698e-06
17264,7.87344598583499e-07
17270,1.00641440672159e-07
17271,1.06887795736581e-07
17272,9.45434242003253e-08
17285,1.06666340198728e-07
17294,1.13727888419802e-07
17297,1.06400933069876e-07
17298,5.53550974532608e-06
17299,8.85229683252256e-08
17306,1.13109720067126e-07
17324,3.55572989406834e-08
17326,1.04584252721483e-07
17330,8.95487777585633e-08
17345,4.06701873577853e-08
17351,1.47568473766774e-06
17352,3.06754628381513e-08
17372,1.24634612011902e-07
17381,9.71128648943394e-07
17385,6.44618345709508e-07
17388,5.42395433545195e-08
17390,7.71107280180706e-07
17392,1.33529049886973e-06
17399,9.8817485130266e-08
17404,4.55285994878861e-08
17407,9.78529083251924e-08
17408,2.84238628138234e-06
17416,5.39528137876267e-06
17418,4.25842309321121e-08
17434,3.45982930673604e-05
17438,1.13770186788209e-05
17443,1.5539068309509e-05
17444,9.89626740841362e-08
17453,2.88359279033678e-06
17460,4.12615561395373e-07
17467,4.92226517591515e-08
17480,5.27558901954054e-08
17488,1.25425417649443e-05
17490,1.00441579318619e-07
17493,8.8100911114553e-08
17498,3.1597000402375e-08
17503,1.12749087360965e-07
17513,5.36904157875646e-08
17520,1.07483590511055e-05
17525,7.2876155217234e-07
17534,3.81301783605473e-08
17545,9.10678159296759e-08
17553,1.0931182832322e-07
17554,9.52433187940721e-08
17557,1.06105840511909e-07
17563,7.28368856347818e-07
17576,1.1890148860229e-07
17577,4.54725629272988e-08
17580,1.54482359610616e-06
17582,7.87405525770049e-08
17596,1.29274138520904e-07
17597,1.12078258796131e-07
17602,7.37666424147351e-06
17614,9.3882477368433e-07
17623,4.73440532111457e-07
17624,7.1747243801471e-07
17627,1.29687590123795e-06
17628,4.0403384611361e-08
17630,9.29292443998749e-08
17634,5.5526446161708e-05
17640,4.01472095272233e-08
17652,2.20113637617166e-06
17657,1.06636953290551e-07
17661,1.35988383125139e-07
17662,4.98190041579128e-08
17666,6.30772724721679e-08
17682,7.55156157516996e-06
17688,3.14421144617135e-06
17693,5.91543000335731e-07
17705,1.24518416339648e-07
17711,9.02497498523047e-08
17715,3.96345917095522e-08
17717,9.99246567280984e-08
17721,8.18179053344255e-08
17728,2.433667549084e-08
17737,3.97362642367349e-08
17745,1.0936694524431e-07
17755,1.13400538691567e-07
17764,1.48193716846008e-06
17774,9.37763079434633e-08
17785,2.62766073733668e-08
17786,1.31090866747723e-06
17789,4.63666585465424e-08
17802,4.46708708733507e-08
17810,1.62949173763167e-06
17819,2.10246657729312e-06
17825,1.02950220030346e-07
17828,1.14391661822252e-07
17833,1.29922104370291e-07
17841,1.93780052119866e-06
17842,1.12821899100835e-07
17844,1.31638254189266e-07
17849,4.7192928219942e-08
17855,1.1526588362784e-07
17857,0.00122258651450396
17861,4.59034168117119e-08
17863,1.17190191802232e-07
17868,4.11857949536031e-08
17876,8.09310223935764e-07
17882,8.27795889789323e-08
17885,4.11135904981633e-08
17893,1.08103428108097e-07
17894,4.22376849816318e-08
17902,1.97091439460799e-06
17906,3.92879675834805e-08
17911,2.73165680420514e-06
17917,8.16484760766578e-08
17921,1.61584572749918e-07
17941,1.10718963824184e-07
17945,7.50341582091487e-08
17949,1.48568356177253e-07
17954,4.81163890923683e-08
17957,9.71031725978716e-08
17958,9.73691958654198e-06
17960,7.53657375895547e-08
17985,1.3172457748232e-06
18000,2.30212908361179e-06
18002,1.62019069156228e-06
18008,2.57878404478707e-08
18014,1.93773345703947e-07
18015,0.00190845796937997
18019,1.04823897287925e-07
18021,8.85714027963335e-08
18026,1.17254835480262e-07
18029,3.76222243466373e-08
18034,7.37620517074274e-07
18035,4.94425763862339e-08
18036,2.82435335936166e-06
18039,1.08656640468936e-05
18066,1.06147053753402e-07
18076,8.35169703935277e-08
18089,1.03090903835e-07
18104,2.02173194731776e-07
18110,7.99633855964776e-08
18129,6.60404057822099e-07
18131,1.38344190865589e-06
18133,1.00948318572031e-07
18136,3.31572288947753e-08
18148,1.19574884316863e-06
18152,2.59236820584253e-10
18167,1.0871256299947e-06
18177,9.39487880888679e-08
18178,3.31768152531378e-08
18183,7.92600579023798e-08
18194,1.3648496645378e-06
18197,7.36393338907723e-06
18213,2.03587189091983e-08
18214,2.67453494886876e-08
18221,1.86130257712016e-08
18227,1.68516206393838e-08
18239,1.51850693558052e-05
18245,1.3098115025214e-07
18266,1.11176137815023e-07
18267,3.39891658303042e-06
18274,2.28894345035181e-08
18283,1.07211385702301e-07
18297,2.71668023693033e-08
18302,8.80374333231533e-08
18303,3.7597209031352e-07
18315,1.0123593279469e-07
18324,3.5123321411833e-08
18326,6.08896347820311e-07
18334,1.01108258732266e-07
18336,3.89627203685781e-08
18344,8.97758702910517e-08
18346,8.12269615427167e-08
18347,7.68014636166517e-08
18350,8.65363986143065e-08
18352,5.32124497811247e-07
18364,4.97886987292057e-07
18366,7.95867083484291e-08
18373,8.93608785752602e-08
18391,8.8092983749612e-08
18393,6.57693370366782e-08
18395,4.61530950289639e-07
18400,4.5214341926539e-06
18408,1.36285903553716e-07
18421,5.02529889386095e-07
18425,5.73768285007344e-07
18443,3.16665416485727e-08
18451,6.62298735732055e-08
18456,8.70795107237702e-08
18458,9.71031317473383e-06
18460,2.44301559427058e-08
18467,1.11942810200374e-06
18468,8.81164603590675e-08
18475,1.96189504857318e-06
18485,2.79342466031877e-08
18494,6.59363032933558e-06
18495,0.000528259013081838
18508,5.21605029058279e-07
18530,8.74772726821671e-08
18533,8.13722607565877e-08
18547,8.41243436775042e-08
18548,2.97657053599204e-08
18553,2.39476085029115e-08
18561,7.18335091985816e-08
18565,1.63808798879351e-05
18572,2.98276322847792e-08
18593,2.99639970821904e-08
18600,1.01527708236781e-07
18621,1.43964379021634e-06
18629,1.23322411268123e-05
18637,3.48642948962812e-08
18649,3.49826380811521e-08
18653,5.3555074365974e-07
18660,2.46128540247555e-08
18671,6.1921917195247e-08
18672,1.3901129709303e-08
18677,7.46831493603698e-08
18681,5.89579897801647e-05
18684,0.000148101026938513
18686,1.78473151823414e-07
18689,3.66158449822958e-07
18690,4.28606209455946e-07
18709,5.64274017498084e-07
18716,1.42179501996686e-05
18723,5.49610707459666e-07
18773,1.13286784489702e-07
18782,1.00853300226318e-07
18797,2.76734886794628e-06
18810,2.78809576945446e-08
18817,8.31049551177312e-07
18820,1.55304007079137e-05
18825,3.59616628102913e-08
18837,6.01726785327437e-07
18850,1.09416903674837e-06
